,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
5,3408,USDC,USDC,usd-coin,19832,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32726515097.69359,32726515097.69359,False,,6,,,,2024-06-21T16:41:00.000Z,1.0000392281145483,5537746451.616749,9.1447,0.00760653,0.01721027,-0.00112704,0.00165198,-0.02412028,-0.00412253,32727798897.176605,1.4054,32727798897.18,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-06-21 23:42:17.328832
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T16:42:00.000Z,0.4820410101612761,1079714752.0061898,-6.3803,-0.44360292,-1.93853987,3.32206827,-9.72785717,-11.10092962,-23.26251922,26810246490.471592,1.1514,48204101016.13,,2024-06-21T16:42:00.000Z,,,,,,,2024-06-21 23:42:17.328832
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802996383.70523,144802996383.70523,True,,8,,,,2024-06-21T16:42:00.000Z,0.12318781338684133,595956841.3426194,-18.1667,0.72317798,0.2269151,-8.40194375,-26.10875573,-22.29462466,-26.91419331,17837964496.37134,0.766,17837964496.37,,2024-06-21T16:42:00.000Z,,,,,,,2024-06-21 23:42:17.328832
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458155494.303496,5107905456.099489,True,,9,3414166606.0,24605884697.32279,,2024-06-21T16:41:00.000Z,7.206995890030912,283721731.21203274,6.7377,0.91167653,1.26920914,-8.26331083,13.24188233,19.90201963,44.31054074,17715916544.5022,0.7607,36812653628.78,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
9,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736912739.149,36980576545.153,False,,10,,,,2024-06-21T16:41:00.000Z,0.38065601579149944,271658265.30866873,-3.7263,0.19789361,-0.09587542,-5.97239339,-20.88811287,-25.9515619,-39.93701765,13603470819.97294,0.5841,17129520710.62,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
10,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410953.8503483,442757323.8503483,False,,11,,,,2024-06-21T16:41:00.000Z,27.35638695038856,225698551.58778784,-25.2646,0.20098284,0.28960112,-8.17304101,-31.76123915,-29.61280059,-50.23082222,10762302284.051584,0.4621,19580298916.21,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
11,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,12,,,,2024-06-21T16:41:00.000Z,1.762689115904983e-05,276832163.03020865,-14.1806,0.72925723,-1.87136061,-11.75312114,-30.93047249,-33.55024918,-36.92802251,10387021170.05284,0.446,10391400538.69,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 23:42:17.328832
12,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247214097.34163,87247269523.58572,True,,13,71659659264.0,8481100515.828088,,2024-06-21T16:41:00.000Z,0.1183525096677201,252003005.61137894,10.371,-0.12565293,1.44409748,2.02192582,-2.16580621,6.04371714,-0.47239557,10325926749.937271,0.4433,10325933309.77,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T16:41:00.000Z,14.231439190549546,306436170.24780387,10.3655,-0.17612907,-0.54811113,-3.84666382,-13.94043155,-6.65187258,-22.80136288,8355277528.272269,0.3587,14231439190.55,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-06-21 23:42:17.328832
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459831030.8610647,8253546916.04988,,2024-06-21T16:41:00.000Z,5.653768649637225,152501737.21400282,-7.0971,0.28495845,-0.12459072,-7.40054391,-24.9812707,-23.69619374,-38.40780315,8129856029.907543,0.3491,8129856029.91,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715050.0,19715050.0,False,,1,,,,2024-06-21T16:00:00.000Z,63679.59603171493,26660471294.911407,14.0118,-0.74417441,-1.71203909,-4.01977564,-9.58511064,-3.56074575,-2.1967447,1255446419745.0615,53.942,1337271516666.01,,2024-06-21T16:00:00.000Z,,,,,,2024-06-21 23:19:44.522501,
1,1027,Ethereum,ETH,ethereum,9077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276728.43750449,122276728.43750449,True,,2,,,,2024-06-21T15:59:00.000Z,3483.7006014705908,15429660441.183702,-4.6385,-0.72927278,-0.6549406,0.66968485,-7.42132057,9.38262623,2.30003271,425975512403.59045,18.3023,425975512403.59,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
2,825,Tether USDt,USDT,tether,89295,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112891354601.68275,116081999193.07195,True,,3,,,,2024-06-21T15:59:00.000Z,0.9993545174813707,53006786712.74401,3.5732,0.00587471,0.00938771,-0.00965799,-0.04708209,-0.12079908,-0.08549134,112818485205.78299,4.8474,116007070291.87,,2024-06-21T15:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-21 23:19:44.522501,
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583731.35556507,147583731.35556507,False,,4,,,,2024-06-21T15:59:00.000Z,582.3551912833625,1800731053.069241,4.8335,-0.48389511,-2.31773806,-3.24248019,-6.12763918,-2.24989524,3.58058388,85946152103.88248,3.6928,85946152103.88,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462008197.5773175,578621125.0197691,True,,5,,,,2024-06-21T15:59:00.000Z,131.08676948632646,2063729321.2443645,-16.8337,-1.29046286,-1.60080081,-8.72623228,-27.58113127,-14.57705092,-25.27890785,60563162096.610985,2.6022,75849574035.39,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
5,3408,USDC,USDC,usd-coin,19831,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32696526721.3748,32696526721.3748,False,,6,,,,2024-06-21T15:59:00.000Z,0.999967670947381,5616371548.734417,13.8881,0.00254664,0.00226335,-0.00139141,-0.0079652,-0.01134995,-0.01361947,32695469673.641968,1.4051,32695469673.64,,2024-06-21T15:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-21 23:19:44.522501,
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T16:00:00.000Z,0.4844813453389083,1093498241.4450655,-3.0418,-1.10835702,-1.55464111,2.2063131,-9.53332869,-10.19991144,-22.88033653,26945973505.917435,1.1578,48448134533.89,,2024-06-21T16:00:00.000Z,,,,,,2024-06-21 23:19:44.522501,
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802506383.7052,144802506383.7052,True,,8,,,,2024-06-21T16:00:00.000Z,0.12254047012240803,618995755.1861048,-12.3942,-0.79591104,-0.09536591,-11.98954169,-27.89393914,-22.72523554,-26.42028554,17744167207.162224,0.7627,17744167207.16,,2024-06-21T16:00:00.000Z,,,,,,2024-06-21 23:19:44.522501,
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458149260.7763977,5107899197.7301035,True,,9,3414166606.0,24357719081.66207,,2024-06-21T15:59:00.000Z,7.134308864381785,263003851.86801776,-0.6665,-0.72752915,0.18365239,-9.48083646,11.69296283,17.69661192,43.37223732,17537196061.130585,0.7537,36441330524.73,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
9,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736787310.749,36980576545.153,False,,10,,,,2024-06-21T15:59:00.000Z,0.37953289659911893,279683582.7913696,1.4762,-0.68216886,-0.64371039,-8.20265626,-21.54086173,-26.42249933,-40.10942549,13563286403.195206,0.5828,17078980346.96,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
10,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410810.7227925,442757180.7227925,False,,11,,,,2024-06-21T15:59:00.000Z,27.348903393324157,230382832.8182796,-22.2973,-1.1764665,0.232153,-10.75106933,-32.19402491,-29.89339059,-50.15421024,10759354256.346987,0.4624,19574942569.83,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
11,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,12,,,,2024-06-21T15:59:00.000Z,1.757479767875575e-05,282994281.39666235,-10.3231,-1.98827199,-2.67893537,-16.45625779,-31.79521117,-34.07268181,-36.73412327,10356323976.897564,0.445,10360690403.0,,2024-06-21T15:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-21 23:19:44.522501,
12,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247624774.97647,87247673110.6947,True,,13,71659659264.0,8493941674.924409,,2024-06-21T15:59:00.000Z,0.1185317061532771,253320953.43233195,11.8674,0.01512305,1.62384272,1.75181748,-2.24535221,6.30376817,0.14867433,10341609822.39889,0.4443,10341615551.71,,2024-06-21T15:59:00.000Z,,,,,,2024-06-21 23:19:44.522501,
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T15:59:00.000Z,14.290789550796402,311474045.13381404,14.5726,-1.01898328,-0.40973603,-5.81819957,-13.82502919,-6.94673028,-22.065889,8390122123.019561,0.3605,14290789550.8,,2024-06-21T15:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-21 23:19:44.522501,
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459630817.42679,8238055819.42098,,2024-06-21T16:00:00.000Z,5.643931137288537,157615276.8249486,-1.7922,-0.80062003,-0.13452496,-9.22843413,-25.84089962,-24.23800648,-38.45757687,8115710145.26962,0.3489,8115710145.27,,2024-06-21T16:00:00.000Z,,,,,,2024-06-21 23:19:44.522501,
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715075.0,19715075.0,False,,1,,,,2024-06-21T16:39:00.000Z,63727.81541319327,26239658505.33344,9.1493,0.21388649,-1.41029152,-2.42991479,-9.2517055,-3.6144393,-2.70197383,1256398660457.2612,53.9369,1338284123677.06,,2024-06-21T16:39:00.000Z,,,,,,,2024-06-21 23:39:10.711727
1,1027,Ethereum,ETH,ethereum,9077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276728.43750449,122276728.43750449,True,,2,,,,2024-06-21T16:38:00.000Z,3479.4468495946157,15116774590.472063,-8.4801,-0.10419422,-0.82128327,2.3064525,-7.14888299,9.34877324,1.77954992,425455377540.6113,18.2784,425455377540.61,,2024-06-21T16:38:00.000Z,,,,,,,2024-06-21 23:39:10.711727
2,825,Tether USDt,USDT,tether,89295,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112891354601.68275,116081999193.07195,True,,3,,,,2024-06-21T16:38:00.000Z,0.9992769637758228,52179422663.78426,-0.0494,-0.01384098,0.0027248,-0.03748854,-0.05177249,-0.13702136,-0.10514632,112809730062.9093,4.8429,115998067702.68,,2024-06-21T16:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-06-21 23:39:10.711727
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583729.7857149,147583729.7857149,False,,4,,,,2024-06-21T16:38:00.000Z,583.6299535563201,1772343129.9002492,2.5271,0.37960415,-1.80642108,-1.55337717,-5.5731112,-1.92888331,3.46698745,86134285360.50528,3.6977,86134285360.51,,2024-06-21T16:38:00.000Z,,,,,,,2024-06-21 23:39:10.711727
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462007878.4428496,578620843.6277734,True,,5,,,,2024-06-21T16:38:00.000Z,131.09328050555516,2016209616.4280434,-19.9348,0.05767428,-1.10856575,-7.79285396,-27.69657772,-14.49493582,-25.37279822,60566128404.48491,2.6001,75853304560.06,,2024-06-21T16:38:00.000Z,,,,,,,2024-06-21 23:39:10.711727
5,3408,USDC,USDC,usd-coin,19832,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32726515097.69359,32726515097.69359,False,,6,,,,2024-06-21T16:38:00.000Z,0.9999739682507413,5543676563.643601,9.4486,-0.00344241,-0.00549525,-0.00523468,-0.00185445,-0.01764368,-0.02708606,32725663169.258453,1.4052,32725663169.26,,2024-06-21T16:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-06-21 23:39:10.711727
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T16:39:00.000Z,0.4823096975543882,1078622558.4200428,-6.4877,-0.5231102,-1.78591883,3.39345103,-9.67662866,-11.10996036,-23.21508131,26825190395.837254,1.1516,48230969755.44,,2024-06-21T16:39:00.000Z,,,,,,,2024-06-21 23:39:10.711727
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802996383.70523,144802996383.70523,True,,8,,,,2024-06-21T16:39:00.000Z,0.12309597332896803,596328920.4478996,-17.9705,0.37200438,0.2711866,-8.53933566,-26.13757468,-22.38988469,-26.5669886,17824665780.803234,0.7654,17824665780.8,,2024-06-21T16:39:00.000Z,,,,,,,2024-06-21 23:39:10.711727
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458155494.303496,5107905456.099489,True,,9,3414166606.0,24597237165.781994,,2024-06-21T16:38:00.000Z,7.204463051848499,282304073.53315973,6.2358,0.77433865,1.34079244,-8.28592968,13.2055229,19.83441227,44.50499113,17709690434.40792,0.7604,36799716130.8,,2024-06-21T16:38:00.000Z,,,,,,,2024-06-21 23:39:10.711727
9,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736912739.149,36980576545.153,False,,10,,,,2024-06-21T16:38:00.000Z,0.3808848471870345,272430363.748914,-3.1721,0.12136015,0.04995903,-5.93797392,-20.88855576,-25.95623314,-39.91650507,13611648547.587154,0.5848,17139818123.42,,2024-06-21T16:38:00.000Z,,,,,,,2024-06-21 23:39:10.711727
10,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410953.8503483,442757323.8503483,False,,11,,,,2024-06-21T16:38:00.000Z,27.37055146789811,225897741.8270868,-25.1026,-0.01453143,0.55143107,-8.32047435,-31.80825577,-29.58698901,-50.20037537,10767874760.395845,0.4624,19590437151.47,,2024-06-21T16:38:00.000Z,,,,,,,2024-06-21 23:39:10.711727
11,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,12,,,,2024-06-21T16:38:00.000Z,1.7625068069286774e-05,276791065.56778616,-14.1276,0.15490278,-1.73796031,-11.42208784,-30.95234277,-33.54155058,-36.84225084,10385946875.567617,0.4462,10390325791.26,,2024-06-21T16:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 23:39:10.711727
